OBJECTID	STATEFP10	COUNTYFP10	TRACTCE10	GEOID10	NAME10	NAMELSAD10	MTFCC10	FUNCSTAT10	ALAND10	AWATER10	INTPTLAT10	INTPTLON10	GlobalID
3188	6	81	608900	6081608900	6089	Census Tract 6089	G5020	S	6131034	11005	37.5037677	-122.303064	{A4F45CF9-5D56-4334-B482-A0B7CCE359B1}
3189	6	81	607000	6081607000	6070	Census Tract 6070	G5020	S	2263233	0	37.5247152	-122.3232206	{F7A8C021-BFFB-4685-89A4-884ACA28E615}
3190	6	81	606800	6081606800	6068	Census Tract 6068	G5020	S	2898871	0	37.5294551	-122.3377716	{E3B53EE2-51FB-42F8-86DE-78BE08E0C250}
3191	6	79	12000	6079012000	120	Census Tract 120	G5020	S	2513738	0	35.1183559	-120.6127502	{07C7DD7E-2A9B-4A8E-8416-6B64005FEDEB}
3192	6	79	11902	6079011902	119.02	Census Tract 119.02	G5020	S	3426210	0	35.1167592	-120.6000992	{9DAF83B7-FF9F-4B92-9172-EAA3124FD7C1}
3193	6	79	11800	6079011800	118	Census Tract 118	G5020	S	15014832	2021	35.1292608	-120.5681372	{FC2D42B3-6503-4F4E-9B35-164643EF8E96}
3194	6	79	10201	6079010201	102.01	Census Tract 102.01	G5020	S	42984191	165291	35.6491478	-120.645087	{E998C9F0-CC58-469E-B9CB-2B1323774215}
3195	6	81	608502	6081608502	6085.02	Census Tract 6085.02	G5020	S	509360	0	37.5317305	-122.2825353	{84278F55-EBF6-4D42-8DE7-C8BDA7A04D7D}
3196	6	81	608501	6081608501	6085.01	Census Tract 6085.01	G5020	S	1250362	0	37.5373986	-122.2888705	{F054B8A6-1DEA-458D-BDB1-C0D8A8457B10}
3197	6	81	608400	6081608400	6084	Census Tract 6084	G5020	S	1250054	403679	37.5436595	-122.2787573	{50BDC7B9-79A9-4415-8B3A-D977C7ECC313}
3198	6	81	607900	6081607900	6079	Census Tract 6079	G5020	S	1303943	286308	37.5615414	-122.2864296	{32527F4C-0BB6-4F04-A3BC-33E8CBBA052D}
3199	6	81	607800	6081607800	6078	Census Tract 6078	G5020	S	1040677	29749	37.5604085	-122.2954266	{33D1F2FD-A84A-45ED-8FA8-F02DA4D78043}
3200	6	81	606700	6081606700	6067	Census Tract 6067	G5020	S	1963734	0	37.5405075	-122.3234915	{2576D5A6-1BF5-48EC-94DF-15CDB0D8753E}
3201	6	81	605700	6081605700	6057	Census Tract 6057	G5020	S	8035006	0	37.5480113	-122.3483099	{662C55AA-FAE4-4833-AED5-55944CE68AF3}
3202	6	81	605600	6081605600	6056	Census Tract 6056	G5020	S	8616482	0	37.5649612	-122.3691594	{B6CA33C5-EFC4-4219-9C87-4227A714F80F}
3203	6	81	607702	6081607702	6077.02	Census Tract 6077.02	G5020	S	610365	0	37.5649733	-122.302725	{92B190A5-2920-4B59-9DAC-CAA1D6F9AF2F}
3204	6	81	607701	6081607701	6077.01	Census Tract 6077.01	G5020	S	1234007	0	37.5711297	-122.3033477	{68967941-D548-41AB-9695-89684C38985C}
3205	6	81	607600	6081607600	6076	Census Tract 6076	G5020	S	1306438	0	37.5581392	-122.3066909	{3B57F4C0-229A-4F0D-BDB2-BD705237B9F0}
3206	6	81	607500	6081607500	6075	Census Tract 6075	G5020	S	1962101	0	37.5467375	-122.2997437	{CD75C697-E8A2-420A-9883-B221F959C130}
3207	6	81	607400	6081607400	6074	Census Tract 6074	G5020	S	1135729	0	37.5443066	-122.3122521	{390F5715-1707-429B-9911-D46E8AA101CA}
3208	6	81	607300	6081607300	6073	Census Tract 6073	G5020	S	1293954	0	37.5342151	-122.311952	{AF25E871-2931-404A-B34F-52F93C4B31FB}
3209	6	81	607200	6081607200	6072	Census Tract 6072	G5020	S	1008601	0	37.5331702	-122.297491	{83B75831-395D-49A7-A2CF-52B2B6A43CB0}
3210	6	81	607100	6081607100	6071	Census Tract 6071	G5020	S	1241936	0	37.5272052	-122.3046302	{9DECBA62-8DFC-44C4-BAEC-C41724FBF702}
3211	6	81	606600	6081606600	6066	Census Tract 6066	G5020	S	1116912	0	37.55291	-122.3170319	{479A2894-C92C-4D2F-A117-5B11E1CFFA59}
3212	6	81	606500	6081606500	6065	Census Tract 6065	G5020	S	1417270	0	37.553366	-122.3309033	{8288999F-96B8-467B-8C09-D79BD3916B1B}
3213	6	81	606400	6081606400	6064	Census Tract 6064	G5020	S	935051	0	37.5614107	-122.3257186	{A42B9CAF-3B26-4FCE-B31A-CE6C9FC58E31}
3214	6	55	200504	6055200504	2005.04	Census Tract 2005.04	G5020	S	1853587	0	38.3170915	-122.2915765	{A131123C-81B0-4836-BAEC-5D95E2A563B0}
3215	6	55	201401	6055201401	2014.01	Census Tract 2014.01	G5020	S	102660529	408516	38.4071166	-122.2799612	{4149B605-E5F4-47C4-A366-102091D6A888}
3216	6	55	200706	6055200706	2007.06	Census Tract 2007.06	G5020	S	1856470	0	38.3307724	-122.3302221	{705AA3A3-5945-49E2-ADDC-EA7BF4D92D04}
3217	6	55	201601	6055201601	2016.01	Census Tract 2016.01	G5020	S	6354656	8613	38.5022881	-122.4550323	{A0C30366-3504-4437-AC53-D48DA299C6C3}
3218	6	55	201602	6055201602	2016.02	Census Tract 2016.02	G5020	S	6566836	97349	38.5082184	-122.4787754	{48FFCEB7-09D2-4388-A36C-6A730AED2D7B}
3219	6	55	201006	6055201006	2010.06	Census Tract 2010.06	G5020	S	1558265	0	38.1711971	-122.2604602	{2CF6C5CD-E402-4131-97A7-F979B671A0FD}
3220	6	55	201005	6055201005	2010.05	Census Tract 2010.05	G5020	S	29422209	9593979	38.2049238	-122.2872835	{F0B5A23E-2857-44DF-B691-7BE188CBE0E7}
3221	6	55	201101	6055201101	2011.01	Census Tract 2011.01	G5020	S	1799149	0	38.3072684	-122.345438	{04A603D0-C3E2-40F7-83CB-A3ABA96FC289}
3222	6	55	200707	6055200707	2007.07	Census Tract 2007.07	G5020	S	1490138	0	38.3234476	-122.3205427	{3488DA9E-6897-4F64-95F1-42A6F0DB5B44}
3223	6	55	201102	6055201102	2011.02	Census Tract 2011.02	G5020	S	148936076	5062647	38.2921654	-122.3831025	{0465DADE-208E-4D63-BB6E-4829200BD5E4}
3224	6	55	200601	6055200601	2006.01	Census Tract 2006.01	G5020	S	2043216	0	38.3317567	-122.3124397	{AA14FA60-A6C1-460D-9A91-845032102343}
3225	6	81	990100	6081990100	9901	Census Tract 9901	G5020	S	0	677906681	37.6266098	-122.5248394	{956B9834-6B84-4EB7-AB26-E24F8143662E}
3226	6	81	984300	6081984300	9843	Census Tract 9843	G5020	S	7903434	3606239	37.6147578	-122.3768614	{9E3163E1-0C20-4D39-9EBE-57CC755EB0C4}
3227	6	81	603801	6081603801	6038.01	Census Tract 6038.01	G5020	S	227422	0	37.620041	-122.4282283	{E9B1323F-4565-411D-BD89-FE97A64671C7}
3228	6	81	600401	6081600401	6004.01	Census Tract 6004.01	G5020	S	519875	0	37.7054512	-122.4443609	{89D49353-F5E9-44B6-86A5-DECD1A7754A1}
3229	6	81	614000	6081614000	6140	Census Tract 6140	G5020	S	3139814	0	37.627813	-122.4599881	{90044024-D41D-4827-9EA2-F8908C73EC50}
3230	6	81	606300	6081606300	6063	Census Tract 6063	G5020	S	1022364	0	37.5653475	-122.3193435	{2F0BF212-A3C2-49E5-958E-B34C403F7CC6}
3231	6	81	606200	6081606200	6062	Census Tract 6062	G5020	S	1203932	0	37.5727209	-122.3220821	{F625EAE6-84B7-4FC7-9576-C3713A0B7E60}
3232	6	81	606100	6081606100	6061	Census Tract 6061	G5020	S	2454658	2787265	37.5807361	-122.3144888	{4665905F-9278-4925-99C7-79D217246B2A}
3233	6	81	605900	6081605900	6059	Census Tract 6059	G5020	S	773555	0	37.572378	-122.3340889	{5FBD0A09-ED95-4FA6-9D74-CF34807CFCF2}
3234	6	81	605800	6081605800	6058	Census Tract 6058	G5020	S	1218792	0	37.5680176	-122.3451754	{3DA12DC9-FFB3-4C51-BD95-C00256FF20C2}
3235	6	81	609602	6081609602	6096.02	Census Tract 6096.02	G5020	S	996934	0	37.4889079	-122.2762021	{C09B531B-6EA9-42BE-98DC-F4D4A3EFAF12}
3236	6	81	609500	6081609500	6095	Census Tract 6095	G5020	S	1922417	0	37.5048796	-122.277553	{07266A13-E408-4C31-A97A-90A70404CFB9}
3237	6	55	200602	6055200602	2006.02	Census Tract 2006.02	G5020	S	3320511	17381	38.3344649	-122.2993279	{596278BB-2362-4F4D-A3A7-8816C608A634}
3238	6	55	200704	6055200704	2007.04	Census Tract 2007.04	G5020	S	1547152	0	38.3153638	-122.3154029	{9912A220-A1D1-4EFB-87F1-E5C642C822B7}
3239	6	55	200803	6055200803	2008.03	Census Tract 2008.03	G5020	S	5102684	18486	38.2915986	-122.3325087	{212CD0DE-3D6D-4B11-B8DB-3C051F250BF0}
3240	6	55	200804	6055200804	2008.04	Census Tract 2008.04	G5020	S	1228021	0	38.2946539	-122.3074339	{6D611A16-D874-49FF-B67A-5197920AAFB6}
3241	6	55	200705	6055200705	2007.05	Census Tract 2007.05	G5020	S	1271606	0	38.3056856	-122.3106008	{C1A00899-67D6-4698-A627-60124C04415D}
3242	6	81	613900	6081613900	6139	Census Tract 6139	G5020	S	2729644	0	37.4623955	-122.1619788	{C8069FB0-9272-4859-B799-9EBC858160CC}
3243	6	81	609202	6081609202	6092.02	Census Tract 6092.02	G5020	S	908752	0	37.5077822	-122.2658697	{9C8F5E4C-1225-4D96-994C-E1EAB3360868}
3244	6	81	609201	6081609201	6092.01	Census Tract 6092.01	G5020	S	1062820	0	37.4991014	-122.2567366	{FFFA88AD-F9E7-4C87-B880-53BB4E37EF55}
3245	6	81	603802	6081603802	6038.02	Census Tract 6038.02	G5020	S	2596255	0	37.6190992	-122.4345948	{38AA5355-655B-474E-B2C6-31B9893F6977}
3246	6	81	601902	6081601902	6019.02	Census Tract 6019.02	G5020	S	1290843	0	37.6604839	-122.4372438	{BD1E01DD-AD8D-499D-A03D-2A4AA93A97B6}
3247	6	81	609400	6081609400	6094	Census Tract 6094	G5020	S	1092949	0	37.4946099	-122.2631052	{3E9C553E-19CF-402E-806D-36175B1AC5A5}
3248	6	81	609300	6081609300	6093	Census Tract 6093	G5020	S	938191	0	37.4907772	-122.2518655	{7179E0E0-4A00-4817-A2EE-DB07B217EA81}
3249	6	81	611200	6081611200	6112	Census Tract 6112	G5020	S	1128646	0	37.4564906	-122.2345855	{0DC5683C-EDDA-41E5-9D90-1E7726F91C72}
3250	6	81	611000	6081611000	6110	Census Tract 6110	G5020	S	1373381	0	37.4662884	-122.2335642	{12D5C814-2C69-48D1-AEBD-E59AC3587557}
3251	6	81	610900	6081610900	6109	Census Tract 6109	G5020	S	1102072	0	37.47659	-122.2320282	{E862519F-98C7-4DE3-A207-26AEFEA0D6E5}
3252	6	55	200505	6055200505	2005.05	Census Tract 2005.05	G5020	S	766802	4908	38.3152192	-122.2812515	{E26B1992-E9CF-4B77-A037-763FB9024692}
3253	6	55	201007	6055201007	2010.07	Census Tract 2010.07	G5020	S	1312535	0	38.1608327	-122.2596823	{EBF4967A-02ED-4113-BD4E-30F6E4983DAC}
3254	6	55	201004	6055201004	2010.04	Census Tract 2010.04	G5020	S	2649359	1416	38.1612495	-122.2397673	{C8C162BB-23D4-40CF-87E4-E36E9EE494C3}
3255	6	55	201403	6055201403	2014.03	Census Tract 2014.03	G5020	S	236602638	2179387	38.421982	-122.1823381	{DDBB1CBD-0344-4241-8623-171E2659BD86}
3256	6	55	201003	6055201003	2010.03	Census Tract 2010.03	G5020	S	72273613	210834	38.2374372	-122.2313016	{38E533BE-0A82-4F79-9E2B-9E3C094573BC}
3257	6	55	201402	6055201402	2014.02	Census Tract 2014.02	G5020	S	31390000	101180	38.3226754	-122.2248403	{F7A3C539-EABD-499F-BDAF-8CE2D29ECA4F}
3258	6	55	200301	6055200301	2003.01	Census Tract 2003.01	G5020	S	2807557	96943	38.287748	-122.2740455	{386261A0-01F2-49B6-8AC2-FE1F4490C904}
3259	6	55	200302	6055200302	2003.02	Census Tract 2003.02	G5020	S	1902087	8549	38.2877477	-122.2594555	{6DE8060E-7DCC-42EE-862E-7F12BE705723}
3260	6	55	200501	6055200501	2005.01	Census Tract 2005.01	G5020	S	1975829	0	38.3110736	-122.3010777	{45F2F7A6-BBE4-403F-BB55-A93779F031C1}
3261	6	55	201500	6055201500	2015	Census Tract 2015	G5020	S	133410400	307128	38.476171	-122.4673524	{52E9DCBE-564D-4C02-9843-77A81A290744}
3262	6	81	601901	6081601901	6019.01	Census Tract 6019.01	G5020	S	852783	0	37.6658727	-122.4341168	{2F695A85-5246-4ECA-BE76-297491443A26}
3263	6	81	600402	6081600402	6004.02	Census Tract 6004.02	G5020	S	399608	0	37.7051087	-122.4529127	{A21ED9B6-8C10-4C98-AE64-834A77D463B0}
3264	6	81	601501	6081601501	6015.01	Census Tract 6015.01	G5020	S	724699	0	37.6750113	-122.485618	{BE7DF9CC-01BF-47B7-A0FD-655157302234}
3265	6	81	601502	6081601502	6015.02	Census Tract 6015.02	G5020	S	807182	0	37.6692204	-122.4782558	{56D4E9C4-E673-482D-B0FF-9906C515AB56}
3266	6	81	602600	6081602600	6026	Census Tract 6026	G5020	S	1420933	0	37.6462394	-122.4610254	{7CB79E87-7451-442F-824E-F2425A195C64}
3267	6	81	610800	6081610800	6108	Census Tract 6108	G5020	S	507450	0	37.4700717	-122.2260081	{3A9968BD-F463-4843-8DCC-3CA6B300196D}
3268	6	81	610400	6081610400	6104	Census Tract 6104	G5020	S	1012796	0	37.4825375	-122.1914884	{A71C30CA-19B9-4009-8C70-D116A857D94A}
3269	6	81	610203	6081610203	6102.03	Census Tract 6102.03	G5020	S	606322	0	37.4797023	-122.2235825	{BD6AE468-5BAD-433A-967D-7CEB794563BC}
3270	6	81	610304	6081610304	6103.04	Census Tract 6103.04	G5020	S	3500887	320306	37.5256571	-122.2561516	{AB86F465-F847-4D6C-8DF0-B77ABECBBD2F}
3271	6	81	610201	6081610201	6102.01	Census Tract 6102.01	G5020	S	1438009	0	37.484753	-122.2138224	{92D7BE99-DCDB-4A93-833E-FBCD6477D973}
3272	6	55	201300	6055201300	2013	Census Tract 2013	G5020	S	3954389	0	38.3955272	-122.3669283	{61A677DF-B6E2-40A5-B49E-2D88EAD9F75E}
3273	6	55	200802	6055200802	2008.02	Census Tract 2008.02	G5020	S	13987440	741324	38.2689461	-122.3027487	{339FDEBD-6EC9-4466-AABC-5669E2DCB957}
3274	6	55	200202	6055200202	2002.02	Census Tract 2002.02	G5020	S	1004091	24848	38.2947649	-122.2877733	{13B94A1C-7969-4B5C-8D0A-E306095EFFAE}
3275	6	55	200201	6055200201	2002.01	Census Tract 2002.01	G5020	S	1390707	0	38.2918154	-122.2978739	{63F219F0-6FBE-4AA1-BB5E-C9DC1E517A7B}
3276	6	55	200203	6055200203	2002.03	Census Tract 2002.03	G5020	S	810378	70247	38.2870988	-122.2891839	{8B02D728-8073-473B-933D-CD3F90A437FA}
3277	6	55	201200	6055201200	2012	Census Tract 2012	G5020	S	59511729	234898	38.3688762	-122.3624022	{9FD67073-4869-4EDD-96EC-B1EBA5F70184}
3278	6	55	200703	6055200703	2007.03	Census Tract 2007.03	G5020	S	2251184	0	38.3098473	-122.3294424	{B2067330-4927-4511-A733-A9E229158A58}
3279	6	55	200900	6055200900	2009	Census Tract 2009	G5020	S	4879635	182756	38.274245	-122.2727846	{437E180B-E008-4A8E-A1CE-BB28504801A1}
3280	6	81	601605	6081601605	6016.05	Census Tract 6016.05	G5020	S	942614	0	37.6569748	-122.469832	{7FBCC398-C2C4-4306-B076-A73D6B597AA3}
3281	6	81	602200	6081602200	6022	Census Tract 6022	G5020	S	935218	0	37.656229	-122.4175676	{10401653-355D-4C07-AFB2-AEE36D45A76C}
3282	6	81	602100	6081602100	6021	Census Tract 6021	G5020	S	480479	0	37.6618027	-122.4064157	{D7B31FAA-74D6-4237-B3F4-FD62842B2C7A}
3283	6	81	601700	6081601700	6017	Census Tract 6017	G5020	S	1168624	0	37.6629478	-122.4559183	{BE6A458D-B850-41F2-9C60-8F7756E1D8B3}
3284	6	81	604102	6081604102	6041.02	Census Tract 6041.02	G5020	S	2288966	0	37.6331747	-122.4257557	{4D00824D-EC08-4AA4-B264-B981048F2794}
3285	6	81	604000	6081604000	6040	Census Tract 6040	G5020	S	915057	0	37.6234201	-122.4206868	{4849F9D7-92DD-4044-B420-AA670E59917B}
3286	6	81	610202	6081610202	6102.02	Census Tract 6102.02	G5020	S	1706413	22700	37.4894625	-122.2304268	{0DC33887-4B99-4FDD-86A5-5FAB51373211}
3287	6	81	610303	6081610303	6103.03	Census Tract 6103.03	G5020	S	3452298	1535928	37.5432736	-122.2418801	{4365F723-99C5-459D-8F6A-D0DD5A6BD15C}
3288	6	81	610602	6081610602	6106.02	Census Tract 6106.02	G5020	S	1066677	0	37.4745161	-122.1975156	{BBE7D031-E45E-4153-82FE-B7FD84EE4B93}
3289	6	81	610100	6081610100	6101	Census Tract 6101	G5020	S	502717	0	37.4932225	-122.2386868	{275C4526-8359-4660-A6CB-9C36A8EA246D}
3290	6	81	610000	6081610000	6100	Census Tract 6100	G5020	S	1380440	0	37.4844567	-122.2412328	{0A2783EF-BBB5-46E2-BB79-0736050A829A}
3291	6	55	200503	6055200503	2005.03	Census Tract 2005.03	G5020	S	1319709	46887	38.3052531	-122.287051	{A69E08B2-D43A-40CC-932D-5E9B2F333AC9}
3292	6	55	200400	6055200400	2004	Census Tract 2004	G5020	S	6391439	94788	38.3111988	-122.2620126	{A1C45027-68FA-4A8C-9C4E-5CA5E6431885}
3293	6	55	202000	6055202000	2020	Census Tract 2020	G5020	S	6721951	47146	38.5814083	-122.5826961	{5466C14D-4C23-4496-9B42-330027F7C76E}
3294	6	55	201900	6055201900	2019	Census Tract 2019	G5020	S	176884956	574370	38.6339801	-122.5282377	{F8824625-D2E0-4170-9963-6A027C2172EE}
3295	6	55	201800	6055201800	2018	Census Tract 2018	G5020	S	679225680	79789704	38.6404729	-122.2866466	{372BEF4A-DA31-4072-8D67-AFA39F05EB25}
3296	6	55	201700	6055201700	2017	Census Tract 2017	G5020	S	177812125	4245058	38.5549587	-122.4283032	{9EC4D21E-54CF-4012-9E11-9F6BAE7EC420}
3297	6	81	603700	6081603700	6037	Census Tract 6037	G5020	S	1786282	0	37.6324976	-122.4484528	{B2920749-40EC-48E0-9325-067065B298B8}
3298	6	81	602500	6081602500	6025	Census Tract 6025	G5020	S	1251661	0	37.6398016	-122.4504711	{172E93A1-85F6-41C3-A0B6-B83FAA2D3C7F}
3299	6	81	604800	6081604800	6048	Census Tract 6048	G5020	S	1033921	0	37.5995339	-122.3977958	{12A61A71-1DC4-4FE2-8C7B-8EF0EE5E1143}
3300	6	81	604700	6081604700	6047	Census Tract 6047	G5020	S	1104431	0	37.5936829	-122.4066696	{BAAC2D83-7DFA-4BAE-A0C4-5C65DE6BBE56}
3301	6	81	604500	6081604500	6045	Census Tract 6045	G5020	S	1615387	0	37.6061891	-122.4100389	{8152A920-56B8-4C93-A13F-56A150DD0054}
3302	6	81	603900	6081603900	6039	Census Tract 6039	G5020	S	1999525	0	37.614031	-122.417143	{11822F8C-2122-4359-B78C-C9900D6CC90B}
3303	6	81	602700	6081602700	6027	Census Tract 6027	G5020	S	1796334	0	37.6486936	-122.4753009	{B8DBB5A4-62FF-4EE2-BE32-832F0DAB3886}
3304	6	81	610700	6081610700	6107	Census Tract 6107	G5020	S	1127014	0	37.4698505	-122.2190386	{5C6BD39F-3F98-4A13-8473-0E7F745FED7D}
3305	6	81	613000	6081613000	6130	Census Tract 6130	G5020	S	4634461	3134	37.4227203	-122.20315	{8C809C84-07E6-4847-83A7-5D8B01B338CB}
3306	6	81	610601	6081610601	6106.01	Census Tract 6106.01	G5020	S	925049	0	37.4713247	-122.2090707	{4C9D55BC-D411-4D14-8E7D-4A3B0B7662D4}
3307	6	81	610500	6081610500	6105	Census Tract 6105	G5020	S	1223678	0	37.4797497	-122.2044816	{731BF71F-27F4-4ED3-98F1-BEB12E8925CF}
3308	6	81	612600	6081612600	6126	Census Tract 6126	G5020	S	1304517	0	37.4492215	-122.1817224	{A54E2F85-6501-4904-A17B-580460935983}
3309	6	81	611600	6081611600	6116	Census Tract 6116	G5020	S	834461	0	37.4747978	-122.1706821	{4C8E71A3-12F4-4222-8D81-E6C5163CD2CC}
3310	6	81	601603	6081601603	6016.03	Census Tract 6016.03	G5020	S	1241601	0	37.6555598	-122.4608392	{8719E798-B2DE-4A4F-BB6A-A48BE44E2774}
3311	6	81	601604	6081601604	6016.04	Census Tract 6016.04	G5020	S	1482246	0	37.6695059	-122.4690804	{44F48EE6-8B23-44FF-8C7F-18606F29F2D2}
3312	6	81	601400	6081601400	6014	Census Tract 6014	G5020	S	1461659	0	37.6810704	-122.4788188	{E4203E00-096B-406A-81D0-992ECA415645}
3313	6	81	601100	6081601100	6011	Census Tract 6011	G5020	S	978346	0	37.6922564	-122.489464	{F56F4AE0-7F04-41F6-A88D-2D9CB66B96A8}
3314	6	81	606900	6081606900	6069	Census Tract 6069	G5020	S	3438101	0	37.5200289	-122.3457627	{A4488B2B-7117-4135-9BA5-975BCD117193}
3315	6	81	608300	6081608300	6083	Census Tract 6083	G5020	S	993997	549826	37.5590519	-122.24891	{FB31CFDA-31F8-44FB-BEBE-328BD8CC9981}
3316	6	81	608200	6081608200	6082	Census Tract 6082	G5020	S	1044087	159778	37.5669749	-122.2583149	{7A52B245-A163-4854-85C3-9AB704FFDB25}
3317	6	81	608100	6081608100	6081	Census Tract 6081	G5020	S	605092	173531	37.5606971	-122.2630195	{522B8248-2B77-4A6E-9DFC-F1DDFFA226F6}
3318	6	81	608023	6081608023	6080.23	Census Tract 6080.23	G5020	S	805964	119020	37.5412238	-122.2711802	{A3C3A7C6-7170-4218-AEAF-B58517B95FFC}
3319	6	81	608013	6081608013	6080.13	Census Tract 6080.13	G5020	S	1167655	266481	37.54088	-122.2619095	{30B3726B-4CD5-4806-B8FA-4968B53EAB62}
3320	6	81	608004	6081608004	6080.04	Census Tract 6080.04	G5020	S	3677409	2134515	37.5678278	-122.2716583	{99B4172C-6458-4D29-A7E0-176CD6A71537}
3321	6	81	600800	6081600800	6008	Census Tract 6008	G5020	S	572324	0	37.7001002	-122.4802873	{622B7DB6-B1C4-4244-88A1-36AB792A9D36}
3322	6	81	600700	6081600700	6007	Census Tract 6007	G5020	S	810087	0	37.7052459	-122.4640012	{3BABB8D5-29FA-4309-849E-3AD0D7CBDFB5}
3323	6	81	600600	6081600600	6006	Census Tract 6006	G5020	S	767718	0	37.6975415	-122.4665822	{CBCDDF23-5474-495A-A4ED-41D1FE3FE159}
3324	6	81	600200	6081600200	6002	Census Tract 6002	G5020	S	1158761	0	37.704444	-122.4157229	{4D6AB5E2-66ED-4391-8CE4-8373FA6B13C9}
3325	6	81	605500	6081605500	6055	Census Tract 6055	G5020	S	1099506	0	37.5765511	-122.3482883	{526CDCFC-F016-4F09-AC5F-0F03CBCB795D}
3326	6	81	608002	6081608002	6080.02	Census Tract 6080.02	G5020	S	850708	302827	37.5485489	-122.2676162	{FDAF80DD-76CF-4CD6-AC28-758B00B1BA8A}
3327	6	81	608001	6081608001	6080.01	Census Tract 6080.01	G5020	S	583785	25097	37.55112	-122.2576522	{D465CF7E-6C50-4E33-AB48-A91DBE08022B}
3328	6	81	611100	6081611100	6111	Census Tract 6111	G5020	S	3315152	12430	37.4580008	-122.2524753	{3A78F8CA-AF62-4B23-A384-71C9CC30676F}
3329	6	81	612000	6081612000	6120	Census Tract 6120	G5020	S	1315880	0	37.4680579	-122.1465681	{52A2DE40-9367-492E-9114-A42CDFEA1624}
3330	6	81	606000	6081606000	6060	Census Tract 6060	G5020	S	772346	0	37.5797295	-122.3311046	{BA4BA191-ADF8-4E3F-8FB9-5B512EA154D4}
3331	6	81	609000	6081609000	6090	Census Tract 6090	G5020	S	1351210	0	37.5134397	-122.2802497	{B30D4A65-DD94-4017-862B-B93804727066}
3332	6	81	605400	6081605400	6054	Census Tract 6054	G5020	S	2641113	1270707	37.5870019	-122.3446065	{6D9A5373-57C9-4B0A-8B9E-111F8B577F9E}
3333	6	81	605200	6081605200	6052	Census Tract 6052	G5020	S	942084	0	37.5834198	-122.3766383	{6F0EFDEF-A825-4B95-A71F-D3D36F25C6B4}
3334	6	81	605100	6081605100	6051	Census Tract 6051	G5020	S	2668003	1653162	37.5973795	-122.3682086	{E8C74BD0-C501-44C0-8440-8125B41081CE}
3335	6	81	604900	6081604900	6049	Census Tract 6049	G5020	S	1533603	0	37.5892866	-122.3981723	{6C4B22D0-440A-4A2D-B12A-F15AFFFD39A3}
3336	6	81	605300	6081605300	6053	Census Tract 6053	G5020	S	1090640	0	37.5820548	-122.3620094	{42CF0BC2-438A-4CCC-866D-25239D33DD8A}
3337	6	81	605000	6081605000	6050	Census Tract 6050	G5020	S	4065790	0	37.5815575	-122.3898031	{AA628D4B-EFDE-484C-B16E-6A96E64FCF0F}
3338	6	81	604600	6081604600	6046	Census Tract 6046	G5020	S	1409913	0	37.6002391	-122.4181536	{970F4651-641A-40AC-BDC3-F67C93B60BCC}
3339	6	81	608800	6081608800	6088	Census Tract 6088	G5020	S	2855497	0	37.5166078	-122.3110298	{0A880DF5-81DB-4C33-A515-902D6B9ACA03}
3340	6	81	608700	6081608700	6087	Census Tract 6087	G5020	S	2514178	0	37.5208293	-122.2883303	{0AA7DFDA-8A21-43DA-AD5A-7AC3AC23B9AA}
3341	6	81	608600	6081608600	6086	Census Tract 6086	G5020	S	1644064	11412	37.5267107	-122.2743513	{B8A7C75C-8477-43D1-99A4-CD49DACA788D}
3342	6	81	612700	6081612700	6127	Census Tract 6127	G5020	S	1275412	0	37.4439637	-122.1886855	{CB4050DB-95FB-4838-ABD5-AD312E654B94}
3343	6	79	12102	6079012102	121.02	Census Tract 121.02	G5020	S	3097795	126994	35.1222342	-120.6245239	{7BA1A332-9563-4BC0-8739-C9E47FE17C10}
3344	6	79	12900	6079012900	129	Census Tract 129	G5020	S	222363361	2119024	35.5048639	-120.557377	{25C00950-DDCB-416B-874B-400D2B6F632A}
3345	6	79	13000	6079013000	130	Census Tract 130	G5020	S	915192543	29269330	35.5566755	-121.0083144	{B5CE1013-38C4-4D65-964B-9DE0D658F6C7}
3346	6	79	990000	6079990000	9900	Census Tract 9900	G5020	S	0	706399759	35.1806355	-120.8332798	{1E7788DD-8D69-4BE6-B1A0-3DD5F3020D72}
3347	6	79	11001	6079011001	110.01	Census Tract 110.01	G5020	S	8698702	0	35.2739653	-120.6236236	{CBDE9A4B-514C-4A2E-BDC3-B4969215DC4F}
3348	6	79	10101	6079010101	101.01	Census Tract 101.01	G5020	S	23946921	0	35.6362276	-120.7208175	{239685F5-BC9C-449F-A03D-5954CB84ECAF}
3349	6	79	11704	6079011704	117.04	Census Tract 117.04	G5020	S	3366605	1740411	35.1545689	-120.6698317	{32B84268-4661-4883-939B-FF879F609DA0}
3350	6	79	11701	6079011701	117.01	Census Tract 117.01	G5020	S	21966756	99356	35.1656726	-120.6558448	{5DA2DE98-F756-4A80-90F5-C08970DDB5B9}
3351	6	79	12304	6079012304	123.04	Census Tract 123.04	G5020	S	168406790	7628168	35.0282995	-120.5577925	{FCE9E9F6-D644-44FB-98E8-8604C50B404F}
3352	6	81	604400	6081604400	6044	Census Tract 6044	G5020	S	2000334	30068	37.6067243	-122.3911489	{33E1D534-51A5-4FB3-B27B-892016E1255D}
